Id,Name,Positions,Value,Height,Age,Preferred Foot,Right Foot,Left Foot,Personality,Acc,Wor,Vis,Thr,Pun,Tec,Tea,Tck,Str,Sta,Rus,Ref,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer
92,Jiri Skalak,AMR||AML,2200000.0,176 cm,26,Right,Very Strong,Fairly Strong,Balanced,10,15,9,2,2,13,13,8,8,13,1,2,10,13,11,15,1,10,13,9,9,12,7,1,8,11,1,13,13,12,10,1,12,14,10,15,15,11,9,4,3,14,12,10,14,15,2
93,Joao Carvalho,MC||AML,2200000.0,170 cm,21,Right,Very Strong,Fairly Strong,Fairly Professional,12,10,15,1,1,16,14,6,8,11,2,3,8,11,14,12,3,12,13,5,5,11,6,1,6,6,1,10,15,15,10,3,14,11,14,13,13,10,15,1,4,9,14,9,14,10,1
94,Ricardo Kishna,AMR||AML,3800000.0,184 cm,23,Left,Fairly Strong,Very Strong,Fairly Determined,14,10,15,3,3,17,12,4,10,11,3,4,3,12,14,14,3,13,16,4,4,9,5,2,8,8,2,14,18,16,10,3,15,16,11,15,14,9,11,2,2,7,14,12,12,10,2
95,Nicolas Bertolo,AMR||AML,1000000.0,179 cm,32,Right,Very Strong,Fairly Strong,Balanced,13,8,14,3,3,15,9,10,11,14,2,2,6,12,15,14,3,16,11,5,5,12,9,3,10,11,3,10,17,15,13,2,15,10,13,13,13,8,13,1,3,12,11,10,13,10,3
96,Paul-Georges Ntep,AMR||AML,3000000.0,180 cm,26,Right,Very Strong,Reasonable,Fairly Ambitious,17,8,13,3,4,14,10,5,13,11,3,1,5,10,11,15,3,12,10,5,7,14,5,1,10,8,2,11,16,12,12,1,15,14,11,13,10,12,10,3,2,13,15,11,13,8,2
97,Edgar Prib,MC||AML,1000000.0,180 cm,28,Left,Weak,Very Strong,Fairly Professional,12,18,12,1,1,12,15,11,11,17,3,1,10,10,13,12,1,14,13,9,11,12,9,3,10,9,2,14,11,12,10,2,11,14,10,14,15,13,10,3,4,15,14,13,14,17,1
98,Jairo,AMR||AML,1000000.0,173 cm,25,Right,Very Strong,Fairly Strong,Balanced,16,10,13,1,3,14,12,6,7,12,3,3,7,11,12,15,2,14,12,6,5,10,6,2,6,7,2,10,14,14,12,1,15,12,12,13,13,10,10,2,2,9,10,13,16,10,1
99,Ibai Gomez,AMR||AML,8000000.0,179 cm,28,Right,Very Strong,Fairly Strong,Professional,14,12,11,2,1,16,10,8,10,11,1,3,7,13,13,14,3,14,11,6,2,16,9,2,9,8,3,17,14,14,13,2,13,15,9,17,16,11,12,1,1,13,13,12,14,12,2
100,Nicolas De Preville,AMR||AML||STC,2600000.0,182 cm,27,Right,Very Strong,Reasonable,Fairly Determined,14,16,11,3,1,13,13,5,11,14,3,1,4,11,13,13,2,14,12,3,5,14,5,3,11,12,1,12,13,13,10,3,14,15,11,12,10,13,10,1,3,12,9,12,13,11,1
101,Yassine El Ghanassy,AMR||AML,2600000.0,175 cm,28,Right,Very Strong,Weak,Balanced,13,10,10,4,1,15,6,5,8,10,2,2,9,10,14,15,1,13,4,5,5,11,7,3,7,6,2,11,15,15,13,1,16,14,14,15,14,13,14,3,1,17,8,13,14,9,1
102,Sergiy Bolbat,AML,750000.0,175 cm,25,Right,Very Strong,Reasonable,Balanced,13,11,11,1,1,15,9,9,8,12,2,1,5,14,12,14,3,13,11,8,8,12,4,2,8,7,3,10,8,13,10,3,14,14,12,14,13,11,10,2,1,13,5,11,12,10,3
103,Albert Rusnak,AML,3000000.0,180 cm,24,Right,Very Strong,Fairly Strong,Balanced,14,11,13,3,2,14,11,5,9,13,3,1,5,14,11,13,3,12,14,5,5,11,4,2,9,7,4,12,14,13,13,1,14,11,11,11,7,9,10,1,3,10,13,12,15,13,3
104,Ager Aketxe,MC||AMR||AML,3000000.0,174 cm,24,Left,Weak,Very Strong,Balanced,13,9,14,1,1,15,13,7,10,12,1,1,7,14,14,13,2,15,9,4,6,12,9,1,8,8,3,18,13,14,13,2,12,14,13,14,14,12,13,2,2,10,13,13,13,10,1
105,Aleksandar Katai,AMR||AML,3000000.0,182 cm,27,Right,Very Strong,Fairly Strong,Balanced,14,9,13,2,1,14,11,7,11,11,2,2,8,10,11,13,1,12,10,4,5,15,12,3,11,11,3,12,15,12,14,2,16,12,12,13,12,10,13,2,2,10,11,11,12,13,3
106,Paul Arriola,AMR||AML,3000000.0,168 cm,23,Right,Very Strong,Fairly Strong,Balanced,12,14,10,4,2,12,13,10,7,13,1,3,9,12,12,14,3,12,10,10,10,9,8,1,7,10,1,11,11,13,11,3,13,11,12,14,12,13,13,1,2,8,12,11,14,7,2
107,Stallone Limbombe,AMR||AML,1800000.0,174 cm,27,Left,Reasonable,Very Strong,Balanced,16,12,9,3,3,12,11,7,6,11,1,3,6,5,10,16,2,11,15,6,8,9,12,1,7,7,1,9,8,11,9,2,13,12,11,12,9,10,10,3,2,14,7,8,11,12,2
108,Mimoun Mahi,AMR||AML||STC,4600000.0,181 cm,24,Right,Very Strong,Reasonable,Balanced,14,12,13,3,2,16,10,4,10,13,2,2,3,13,13,14,3,14,11,3,4,9,3,2,11,10,2,9,14,12,14,3,15,14,10,11,9,11,11,2,3,15,12,11,15,12,3
109,Ricardo Quaresma,AMR||AML,21000000.0,175 cm,34,Right,Very Strong,Reasonable,Resilient,13,9,17,3,3,18,10,2,12,13,1,1,5,14,14,13,2,9,14,2,7,14,5,3,8,7,4,13,20,17,8,3,17,15,11,20,17,13,13,3,2,9,14,11,14,12,2
110,Takashi Usami,AML||STC,2600000.0,180 cm,26,Either,Very Strong,Strong,Fairly Sporting,15,11,14,2,2,15,8,6,7,12,3,3,6,10,13,13,1,14,14,5,5,12,4,3,9,7,1,10,17,14,14,2,15,9,10,11,10,9,12,2,3,7,8,10,15,9,2
111,Jean-Christophe Bahebeck,AMR||AML||STC,2600000.0,182 cm,25,Right Only,Very Strong,Weak,Resolute,16,10,9,1,1,13,12,7,12,11,3,3,5,11,12,15,4,14,14,5,5,13,9,1,11,12,1,13,14,12,13,2,13,15,10,10,9,9,12,1,1,12,13,13,14,10,2
112,Adrien Regattin,AMR||AML,1800000.0,168 cm,26,Right,Very Strong,Weak,Fairly Determined,14,13,14,2,4,15,12,6,6,12,2,1,8,10,14,12,3,13,14,5,5,13,5,2,5,5,1,12,16,14,7,4,14,15,11,15,12,12,13,1,3,10,13,11,17,7,1
113,Jan Kopic,AMR||AML,10000000.0,180 cm,28,Right,Very Strong,Reasonable,Fairly Loyal,14,12,11,3,2,14,8,10,8,12,3,2,8,13,13,16,1,13,8,8,9,14,7,3,8,8,1,10,16,14,13,3,14,12,12,11,12,10,12,3,3,14,12,11,14,15,3
114,Josh Sims,AML,800000.0,167 cm,21,Left,Reasonable,Very Strong,Balanced,15,12,14,3,3,14,12,8,6,10,2,2,6,7,14,15,2,10,10,5,4,11,7,1,5,6,3,9,13,14,9,2,15,4,13,11,9,8,14,3,2,8,13,14,12,5,3
115,Martyn Waghorn,AMR||AML||STC,1800000.0,176 cm,28,Left,Weak,Very Strong,Balanced,13,16,13,3,3,13,10,8,13,15,3,1,7,15,12,12,1,13,10,4,7,12,10,3,8,12,2,11,14,13,13,2,13,13,8,13,14,10,9,2,2,12,14,13,11,13,1
116,Fernandinho,AMR||AML,2200000.0,171 cm,32,Left Only,Weak,Very Strong,Balanced,15,15,11,1,2,14,14,5,6,15,1,3,8,15,12,15,2,15,12,7,9,13,9,2,6,7,3,13,15,13,13,2,14,11,13,12,7,13,12,2,2,12,10,13,15,9,1
117,Fede Cartabia,AMR||AML,1000000.0,170 cm,25,Left Only,Weak,Very Strong,Balanced,15,8,15,1,1,16,8,5,7,11,1,3,7,9,15,13,1,15,14,5,7,13,8,1,5,7,3,15,16,15,13,2,17,10,11,14,14,9,12,2,2,8,15,11,17,5,3
118,Brandley Kuwas,AMR||AML,4200000.0,181 cm,25,Left,Reasonable,Very Strong,Determined,17,11,9,1,3,12,8,4,12,13,2,1,5,10,12,17,3,12,13,3,8,10,6,2,8,7,3,14,13,12,8,2,11,19,11,10,7,10,9,3,3,10,12,11,13,12,3
119,Mathieu Valbuena,AMR||AML,10000000.0,167 cm,33,Right,Very Strong,Reasonable,Driven,14,13,16,2,2,15,8,5,7,7,1,3,5,14,15,9,1,10,16,5,3,13,11,1,5,5,3,17,16,15,14,3,18,19,14,16,17,14,15,3,1,9,10,14,19,13,2
120,Juankar,DL||AML,5000000.0,179 cm,28,Left,Weak,Very Strong,Balanced,14,12,9,2,1,13,10,13,12,15,1,2,13,10,12,14,2,14,14,13,6,11,6,3,10,7,2,9,13,13,9,2,13,13,9,15,12,9,14,4,1,10,12,11,15,15,3
121,Mike Frantz,MC||AMR||AML,1000000.0,182 cm,31,Left,Fairly Strong,Very Strong,Fairly Determined,13,17,10,1,3,13,13,12,14,15,2,1,9,9,12,12,1,14,15,9,11,11,12,1,9,9,3,10,11,11,9,1,13,17,10,12,10,14,8,3,3,15,16,11,12,17,1
122,Pedro Santos,AMR||AML,3000000.0,173 cm,30,Left,Fairly Strong,Very Strong,Balanced,13,11,13,1,1,15,8,6,5,12,4,3,7,14,15,13,3,14,13,6,6,13,8,2,6,6,2,14,17,15,9,2,16,13,12,14,14,12,12,2,3,14,12,12,13,15,2
123,Bryan Linssen,AMR||AML,2200000.0,170 cm,27,Right,Very Strong,Reasonable,Driven,14,12,13,1,3,14,13,7,12,12,1,1,6,12,13,13,2,15,12,5,4,11,13,2,7,10,1,12,12,13,13,1,12,18,13,12,14,13,11,2,1,14,13,13,12,14,1
124,Miroslav Stoch,AMR||AML,5000000.0,169 cm,28,Right,Very Strong,Fairly Strong,Fairly Loyal,17,5,13,2,1,16,7,3,6,12,3,3,4,12,14,15,2,10,14,2,4,18,9,4,6,4,1,15,15,14,8,3,16,5,10,15,15,5,10,2,1,3,6,7,18,6,3
125,Alphonso Davies,AML,3000000.0,181 cm,17,Left Only,Weak,Very Strong,Fairly Professional,16,14,10,3,2,12,11,7,6,12,1,2,7,6,9,16,2,9,12,8,3,7,5,2,9,7,3,6,17,10,9,1,14,13,8,11,9,8,9,3,1,11,7,8,12,14,4
126,Valentin Stocker,AMR||AML,3400000.0,179 cm,29,Left,Reasonable,Very Strong,Fairly Professional,12,16,13,1,1,12,16,9,8,12,1,2,9,10,13,13,1,16,10,7,6,11,9,4,9,12,2,10,13,13,14,2,12,13,11,13,11,11,11,2,3,12,7,16,14,17,1
127,Inigo Cordoba,AML||STC,4600000.0,178 cm,21,Left,Fairly Strong,Very Strong,Balanced,14,13,13,3,3,14,11,7,10,12,3,2,9,11,12,14,3,15,9,5,7,7,13,1,8,8,1,10,11,13,11,1,14,11,12,14,11,11,12,4,3,12,13,14,14,11,3
128,Borja Garcia,AMR||AML||STC,4600000.0,173 cm,27,Right,Very Strong,Fairly Strong,Fairly Determined,15,8,11,2,1,14,8,4,9,13,2,2,7,7,11,14,2,13,14,3,6,7,12,2,8,8,3,10,13,13,14,3,14,15,10,12,12,13,13,3,1,8,13,12,13,12,1
129,Alvaro Garcia,AMR||AML||STC,4600000.0,168 cm,25,Left Only,Weak,Very Strong,Balanced,18,13,11,1,1,13,12,7,8,13,3,1,8,9,10,17,1,13,14,7,5,10,8,1,5,6,2,8,12,12,10,2,12,4,11,11,9,12,10,3,3,12,11,13,14,10,3
130,Alex Mula,AMR||AML,4600000.0,182 cm,22,Left,Weak,Very Strong,Fairly Ambitious,15,11,13,2,2,14,10,7,13,15,3,3,10,9,13,15,2,13,12,6,10,11,8,3,12,9,4,8,13,12,13,1,14,12,8,14,9,8,11,3,3,11,10,13,15,11,2
131,Moussa Sow,AML||STC,3800000.0,180 cm,32,Right,Very Strong,Fairly Strong,Fairly Loyal,13,13,8,1,3,12,12,5,14,9,1,3,7,13,9,13,2,13,12,4,4,11,6,2,11,14,3,9,14,11,13,1,9,13,11,4,5,12,15,3,2,13,15,15,15,9,2
132,Billy Arce,AML||STC,750000.0,179 cm,20,Left,Fairly Strong,Very Strong,Balanced,14,7,10,1,3,14,10,4,6,14,2,2,3,14,11,15,3,11,16,2,4,13,7,3,12,7,3,10,11,12,12,1,15,12,10,14,12,8,13,2,1,11,10,7,14,11,3
133,Roman Yaremchuk,AMR||AML||STC,1400000.0,186 cm,22,Right,Very Strong,Reasonable,Fairly Ambitious,13,11,11,1,1,11,10,4,11,13,3,3,5,10,11,12,3,12,12,2,5,11,7,3,13,13,3,7,9,12,12,3,11,14,11,5,2,6,14,2,3,12,12,13,12,10,3
134,Mattheus Oliveira,MC||AML,3600000.0,182 cm,24,Left,Reasonable,Very Strong,Fairly Professional,11,10,14,3,1,16,15,12,7,12,1,3,11,13,15,11,2,11,12,9,6,14,10,3,12,8,2,14,13,15,11,3,14,11,14,15,15,12,15,1,4,8,13,14,12,8,3
135,Johnny Russell,AMR||AML,1800000.0,178 cm,28,Left Only,Weak,Very Strong,Fairly Determined,15,15,13,3,1,12,13,5,10,12,3,3,9,11,13,14,3,14,12,7,6,13,6,2,10,13,1,8,14,11,14,2,14,15,11,13,9,12,12,3,3,15,12,11,14,13,3
136,Aminu Umar,AMR||AML,1400000.0,175 cm,23,Right Only,Very Strong,Weak,Fairly Ambitious,17,15,10,3,3,12,7,7,13,12,3,3,7,11,9,16,2,14,15,3,5,9,14,1,9,5,1,10,14,11,11,3,15,10,8,11,7,11,12,3,3,10,13,9,15,7,3
137,Mustafa Saymak,MC||AMR||AML,1400000.0,169 cm,25,Right,Very Strong,Reasonable,Balanced,13,11,13,1,2,15,11,5,8,12,2,2,6,7,13,13,1,14,12,5,11,12,7,3,7,7,1,13,14,13,9,1,14,8,13,11,13,12,12,2,4,14,8,13,15,11,1
138,Jano,AML,3000000.0,172 cm,25,Right,Very Strong,Reasonable,Fairly Ambitious,14,10,15,1,3,15,14,8,5,11,3,2,6,11,14,13,3,13,8,5,5,12,8,3,6,2,1,14,16,15,11,1,14,12,14,12,13,12,14,3,1,10,9,14,16,12,1
139,Sylvester Igboun,AML||STC,3000000.0,173 cm,27,Right,Very Strong,Fairly Strong,Fairly Ambitious,15,15,12,2,1,13,11,7,11,15,1,1,10,12,10,15,3,10,16,8,6,13,6,2,10,10,2,8,14,12,12,3,12,12,8,10,11,8,9,2,2,12,14,12,15,17,1
140,Dmitry Poloz,AML||STC,3000000.0,183 cm,27,Right,Very Strong,Reasonable,Resolute,14,14,13,2,4,12,14,5,9,13,3,1,10,13,12,14,2,13,12,6,9,9,4,1,10,7,2,8,13,13,12,4,10,15,15,10,11,15,15,1,2,11,13,12,13,8,2
141,Marvin Spielmann,AML||STC,3000000.0,181 cm,22,Right,Very Strong,Fairly Strong,Balanced,15,13,9,3,3,13,13,7,8,13,1,3,8,14,12,14,3,13,13,7,6,12,7,3,10,8,1,12,13,13,12,2,13,13,9,12,13,8,13,2,3,10,9,11,13,12,2
142,Pablo De Blasis,AMR||AML,4600000.0,164 cm,30,Right,Very Strong,Reasonable,Fairly Determined,13,18,13,2,1,13,10,10,8,13,3,3,10,10,12,11,2,15,13,7,8,10,10,1,7,17,2,10,16,14,12,3,11,17,11,11,10,10,11,3,3,18,14,16,17,14,1
143,Naim Sliti,AMR||AML,1800000.0,173 cm,26,Right,Very Strong,Fairly Strong,Fairly Sporting,13,10,14,2,2,15,7,5,8,12,1,3,5,12,14,13,1,14,13,8,6,10,9,3,8,7,3,14,13,15,9,1,14,12,12,10,11,10,14,1,1,8,12,12,14,8,4
144,Jeff Reine-Adelaide,AMR||AML,1800000.0,188 cm,20,Right,Very Strong,Reasonable,Balanced,14,13,13,1,1,13,12,8,13,11,3,1,7,11,12,14,2,13,12,6,2,10,8,2,13,11,3,10,15,13,11,2,14,13,11,11,8,9,14,3,3,9,14,11,12,8,3
145,Lass Bangoura,AMR||AML||STC,3800000.0,174 cm,26,Right,Very Strong,Reasonable,Balanced,15,13,11,1,3,14,9,6,9,12,2,1,4,10,12,16,3,13,16,4,6,11,6,2,8,7,4,8,17,12,11,1,16,11,7,11,9,8,9,3,3,14,13,9,16,13,2
146,Raphael Dwamena,AML||STC,3800000.0,184 cm,22,Left,Fairly Strong,Very Strong,Fairly Determined,15,14,12,2,3,12,13,6,14,13,3,2,8,14,12,14,2,13,16,5,2,11,6,2,12,12,2,9,12,12,13,2,12,17,12,7,7,11,12,3,1,13,15,12,14,14,1
147,Javi Ontiveros,AMR||AML,3800000.0,170 cm,20,Right,Very Strong,Reasonable,Fairly Ambitious,14,13,12,1,1,15,12,5,7,12,2,2,4,13,13,14,3,12,12,7,5,14,7,1,5,6,3,12,15,15,13,3,14,12,8,14,9,10,13,2,3,10,17,13,15,7,3
148,Alex Moreno,DL||AML,3800000.0,179 cm,25,Left,Weak,Very Strong,Balanced,14,11,11,2,3,15,11,7,12,13,2,3,9,10,12,15,3,14,14,5,8,10,9,2,9,7,1,8,15,13,10,1,16,12,11,12,10,12,11,3,1,13,12,12,16,9,2
149,Jonathan Copete,AMR||AML,7000000.0,187 cm,30,Left,Weak,Very Strong,Resolute,15,14,10,3,3,12,14,10,14,14,2,1,11,8,12,15,2,12,15,12,4,12,6,2,14,13,1,7,11,11,13,3,12,16,12,13,7,11,12,3,1,12,7,12,14,7,3
150,Guido Mainero,AMR||AML,500000.0,177 cm,23,Right,Very Strong,Reasonable,Fairly Determined,13,12,13,3,4,13,13,6,10,13,3,2,9,10,14,15,2,14,13,5,5,9,8,1,9,7,3,10,12,13,10,3,13,15,12,12,11,11,11,1,3,10,12,11,14,12,2
151,Arber Zeneli,AMR||AML,3000000.0,176 cm,23,Right,Very Strong,Weak,Balanced,16,10,10,4,1,14,10,5,7,13,1,3,6,8,12,15,3,15,12,5,5,7,5,3,9,4,1,9,15,13,11,2,15,12,10,11,11,13,12,3,3,10,11,9,16,10,2
152,Fernando Brandan,AMR||AML,1800000.0,165 cm,28,Right,Very Strong,Fairly Strong,Fairly Ambitious,14,12,14,2,3,14,12,6,8,11,1,2,9,10,14,12,3,14,12,6,4,13,8,2,8,7,3,12,11,13,13,2,16,6,12,12,11,10,12,3,1,11,10,12,15,8,1
153,Olcay Sahan,AMR||AML,1800000.0,179 cm,31,Right,Very Strong,Reasonable,Professional,13,16,11,1,2,13,16,9,9,14,2,1,11,10,12,13,2,17,14,7,6,9,13,3,9,8,1,8,12,13,12,1,12,14,12,10,7,13,12,1,2,9,9,15,13,13,3
154,Mubarak Wakaso,MC||AMR||AML,3600000.0,171 cm,28,Left,Reasonable,Very Strong,Balanced,15,17,12,3,3,10,9,12,10,16,1,2,10,9,11,15,2,12,17,12,14,13,4,3,7,8,3,11,12,9,8,3,12,11,8,14,11,8,7,2,2,16,12,8,14,17,1
155,Brian Mansilla,AML||STC,900000.0,180 cm,21,Left Only,Weak,Very Strong,Balanced,15,12,12,3,2,14,13,12,13,11,1,3,10,12,13,14,3,13,12,10,8,13,13,3,11,8,2,10,11,12,15,1,14,11,8,13,11,12,11,1,2,18,8,13,13,17,1
156,Todd Kane,DR||AMR||AML,775000.0,180 cm,24,Right,Very Strong,Reasonable,Balanced,13,16,9,3,1,11,13,12,11,16,2,4,11,7,13,13,2,11,15,12,8,9,10,2,11,8,2,9,9,10,9,3,9,14,9,12,7,11,10,3,1,14,12,10,12,13,1
157,Jose Pozo,AMR||AML||STC,3400000.0,172 cm,22,Right,Very Strong,Reasonable,Fairly Ambitious,14,11,12,1,3,15,10,5,9,12,3,3,5,5,14,14,3,13,13,2,2,12,10,3,6,9,2,6,16,14,13,1,13,2,10,13,5,10,11,2,3,8,11,12,15,9,1
158,Burgui,AML,3400000.0,186 cm,24,Right,Very Strong,Reasonable,Balanced,13,9,12,2,2,14,11,9,10,12,1,1,10,12,13,15,3,14,12,9,8,10,9,1,12,8,3,11,17,14,11,1,14,9,11,13,11,10,13,1,1,8,10,12,15,9,1
159,Majeed Waris,AML||STC,3000000.0,172 cm,26,Right,Very Strong,Weak,Balanced,16,12,10,3,3,13,9,3,10,14,3,2,7,12,11,15,1,14,13,5,6,10,7,2,6,11,3,8,13,14,12,2,14,14,10,9,8,9,12,3,1,12,12,12,15,10,2
160,Aviles Hurtado,AMR||AML||STC,1000000.0,172 cm,31,Right,Very Strong,Reasonable,Balanced,14,11,12,1,2,14,12,6,12,14,3,1,11,8,11,14,2,14,10,5,12,13,1,2,8,12,3,12,12,16,11,1,15,12,11,16,12,11,11,2,2,11,12,9,14,12,3
161,Aboubakar Oumarou,AMR||AML||STC,750000.0,182 cm,31,Right Only,Very Strong,Weak,Balanced,16,11,11,3,3,11,12,9,12,12,2,1,8,14,12,15,3,13,15,7,10,8,12,3,14,13,3,5,14,13,11,1,12,13,12,11,8,9,13,2,2,14,9,14,13,13,3
162,Hernani,AMR||AML,4200000.0,180 cm,26,Left Only,Weak,Very Strong,Balanced,15,8,12,2,2,15,8,5,10,11,4,1,8,12,12,16,3,14,13,4,8,12,8,1,10,10,1,12,16,14,12,3,15,12,11,15,14,9,11,2,3,8,13,12,15,10,4
163,Peter Olayinka,AMR||AML||STC,1000000.0,188 cm,22,Right Only,Very Strong,Weak,Balanced,14,13,12,2,3,12,13,6,9,13,1,2,13,10,10,14,1,12,13,9,6,11,10,4,14,12,2,9,12,12,12,2,12,14,12,13,8,11,13,2,2,14,9,11,13,13,1
164,Viktor Fischer,AML||STC,10000000.0,181 cm,24,Either,Very Strong,Strong,Perfectionist,14,14,14,3,3,15,6,7,11,13,1,2,7,14,13,12,2,14,12,6,5,13,14,2,10,8,4,10,15,15,14,3,15,17,12,13,13,9,14,1,1,11,11,16,13,13,1
165,Krepin Diatta,AMR||AML,500000.0,173 cm,19,Right,Very Strong,Reasonable,Ambitious,16,10,9,2,2,15,9,5,9,9,2,1,8,9,12,16,2,10,10,10,3,8,6,3,9,8,3,8,14,12,10,3,12,12,10,10,5,10,10,1,3,14,11,7,11,7,1
166,Emre Kilinc,AMR||AML,500000.0,174 cm,23,Left,Reasonable,Very Strong,Fairly Ambitious,16,13,14,3,1,14,11,8,6,12,2,3,3,9,12,14,2,12,11,2,2,13,3,3,5,2,1,9,14,13,12,1,14,11,10,13,11,9,11,3,1,10,8,11,16,5,2
167,David Barbona,MC||AMR||AML,475000.0,176 cm,23,Right,Very Strong,Fairly Strong,Determined,13,13,13,2,2,12,12,12,13,12,1,2,11,11,12,12,1,13,15,10,4,12,8,2,10,9,2,13,14,14,11,3,12,18,13,13,12,13,12,2,1,11,12,8,14,8,1
168,Florent Muslija,AMR||AML,500000.0,172 cm,20,Right,Very Strong,Fairly Strong,Fairly Ambitious,15,13,13,3,1,14,10,5,7,12,1,3,6,10,12,13,1,12,12,5,4,13,5,4,7,5,3,15,15,12,10,2,15,13,9,13,15,8,9,4,3,8,8,11,15,13,2
169,Ivan Alejo,AMR||AML,3000000.0,184 cm,23,Right,Very Strong,Fairly Strong,Balanced,15,13,10,3,3,15,11,11,8,8,3,3,10,8,9,15,3,11,7,9,7,10,7,3,10,7,2,10,16,12,11,1,15,12,13,15,10,9,13,3,2,9,11,10,12,4,3
170,Bebe,AMR||AML,3000000.0,190 cm,28,Right,Very Strong,Fairly Strong,Fairly Ambitious,16,13,8,2,1,14,9,7,15,15,1,1,7,13,12,15,2,13,17,4,8,16,5,2,15,11,1,13,17,12,11,1,13,14,9,10,10,7,7,1,3,8,11,8,13,10,3
171,Aatif Chahechouhe,AMR||AML,3400000.0,176 cm,32,Right,Very Strong,Fairly Strong,Fairly Loyal,14,15,12,2,3,13,16,4,10,13,1,4,5,11,13,13,2,13,15,5,6,16,10,1,7,8,2,12,15,14,14,2,13,12,10,12,11,11,10,3,1,9,13,10,14,12,3
172,Krisztian Nemeth,AMR||AML||STC,950000.0,179 cm,29,Right,Very Strong,Reasonable,Fairly Ambitious,13,11,14,3,2,14,12,4,10,12,3,3,12,12,13,12,3,14,12,5,4,12,8,1,11,9,2,11,15,14,14,3,14,11,11,9,8,13,13,1,3,10,13,14,14,9,2
173,Ismael Tajouri-Shradi,AMR||AML||STC,950000.0,168 cm,24,Left,Reasonable,Very Strong,Balanced,15,14,12,3,3,13,13,8,8,13,3,3,9,11,16,13,3,14,12,8,8,12,8,3,7,7,1,9,12,13,12,4,13,14,11,7,7,11,11,2,3,12,8,8,13,7,1
174,Isaac Mbenza,AML||STC,1400000.0,188 cm,22,Right Only,Very Strong,Weak,Fairly Determined,15,12,12,1,3,13,8,4,12,11,1,3,7,7,13,14,2,13,15,4,6,14,7,4,14,11,4,8,13,12,13,3,15,15,14,12,5,12,9,1,3,14,12,12,14,14,3
175,Mauricio Cuero,AMR||AML,3000000.0,176 cm,25,Right,Very Strong,Weak,Balanced,17,12,9,1,3,14,8,8,13,14,2,1,8,9,10,16,3,13,18,7,7,12,8,3,9,9,2,7,16,9,11,3,15,11,9,11,8,11,10,2,1,12,15,11,16,12,3
176,Pedro Henrique,AMR||AML,3000000.0,179 cm,28,Either,Strong,Very Strong,Balanced,14,15,14,3,3,14,12,6,7,14,3,1,6,6,13,13,1,13,12,6,5,13,9,1,8,9,1,11,12,14,10,4,14,13,11,10,8,10,12,3,1,9,10,11,14,6,2
177,Joaquin Torres,AMR||AML,900000.0,165 cm,21,Left,Weak,Very Strong,Fairly Professional,16,11,11,2,1,14,8,5,9,12,3,3,4,11,12,13,1,13,14,5,9,13,10,2,8,6,2,13,16,12,12,3,15,14,11,12,12,11,11,2,1,8,10,10,16,12,3
178,Cristian Penilla,AMR||AML,3000000.0,176 cm,26,Right,Very Strong,Reasonable,Balanced,13,12,11,1,2,13,12,9,12,13,3,3,12,10,12,13,1,13,10,9,7,11,9,2,8,9,1,11,12,13,15,2,12,12,13,13,12,12,12,3,2,12,12,12,12,11,3
179,Lucas Villafanez,MC||AMR||AML,950000.0,171 cm,26,Right,Very Strong,Reasonable,Fairly Ambitious,13,14,13,3,3,15,12,6,7,13,2,2,9,14,14,13,3,13,12,6,6,12,9,2,7,7,3,13,15,14,10,1,14,14,11,13,13,8,11,2,4,10,8,10,14,14,1
180,Youness Mokhtar,MC||AML,950000.0,177 cm,26,Right,Very Strong,Fairly Strong,Balanced,14,8,15,1,1,15,12,3,11,12,2,2,5,13,12,13,2,15,14,3,6,8,5,3,4,5,2,8,14,15,9,3,14,11,10,11,13,8,13,4,2,14,13,11,15,10,3
181,Jakob Jantscher,AMR||AML,950000.0,181 cm,29,Either,Very Strong,Strong,Fairly Professional,12,12,13,1,2,13,15,9,9,12,1,1,6,14,13,12,3,12,13,9,7,14,8,3,9,8,2,14,13,13,11,3,11,10,13,15,15,9,12,1,2,7,12,13,12,8,1
182,Neymar,AML||STC,94000000.0,175 cm,26,Right,Very Strong,Fairly Strong,Perfectionist,18,10,16,4,3,20,8,3,10,13,1,2,3,16,16,16,1,19,16,3,3,13,14,2,6,9,1,16,19,17,16,2,20,16,15,16,16,13,16,3,1,14,14,17,19,10,3
183,Gareth Bale,AMR||AML||STC,91000000.0,185 cm,29,Left,Reasonable,Very Strong,Fairly Determined,15,11,13,3,1,16,10,9,17,18,2,2,7,13,14,18,2,18,12,6,15,19,9,2,15,18,2,17,17,14,17,3,16,16,12,16,14,11,12,1,2,11,14,14,14,11,1
184,Eden Hazard,AMR||AML,90000000.0,173 cm,27,Either,Very Strong,Strong,Light-Hearted,17,12,16,3,1,18,9,4,11,17,1,3,7,19,15,16,1,14,16,3,5,11,6,2,8,7,3,13,18,17,14,3,20,15,16,12,12,13,15,1,3,17,16,12,20,8,3
